msgid,openatv,openhdf,openpli,openvix,APPEARANCES,UNIQUES,DUPLICATES,EMPTIES
Upgrading,กำลังอัพเกรด,กำลังอัพเกรด,,กำลังอัพเกรด,3,1,2,0
Username,ชื่อผู้ใช้,ชื่อผู้ใช้,,ชื่อผู้ใช้,3,1,2,0
View Movies...,,ดูภาพยนต์,,ดูภาพยนต์,2,1,1,0
View Video CD...,,ดูวีซีดี,,ดูวีซีดี,2,1,1,0
"Welcome.\n\nIf you want to connect your %s %s to the Internet, this wizard will guide you through the basic network setup of your %s %s.\n\nPress OK to start configuring your network",ยินดีต้อนรับ\n\nหากท่านต้องการให้เครื่องดรีมบอกซ์ ของท่านเชื่อมต่ออินเตอร์เน็ต ตัวช่วยนี้จะช่วยแนะนำท่านตั้งค่าเครือข่ายเบื้องต้นกับเครื่องดีมบอกซ์ของท่าน\n\nกรุณากดปุ่ม OK เพื่อตั้งค่าเครือข่าย,ยินดีต้อนรับ\n\nหากท่านต้องการให้เครื่องดรีมบอกซ์ ของท่านเชื่อมต่ออินเตอร์เน็ต ตัวช่วยนี้จะช่วยแนะนำท่านตั้งค่าเครือข่ายเบื้องต้นกับเครื่องดีมบอกซ์ของท่าน\n\nกรุณากดปุ่ม OK เพื่อตั้งค่าเครือข่าย,,ยินดีต้อนรับ\n\nหากท่านต้องการให้เครื่องดรีมบอกซ์ ของท่านเชื่อมต่ออินเตอร์เน็ต ตัวช่วยนี้จะช่วยแนะนำท่านตั้งค่าเครือข่ายเบื้องต้นกับเครื่องดีมบอกซ์ของท่าน\n\nกรุณากดปุ่ม OK เพื่อตั้งค่าเครือข่าย,3,1,2,0
What do you want to scan?,ท่านต้องการค้นหาอะไร?,ท่านต้องการค้นหาอะไร?,,ท่านต้องการค้นหาอะไร?,3,1,2,0
Where do you want to backup your settings?,ท่านต้องบันทึกข้อมูลที่สำรองไว้ที่ไหน?,ท่านต้องบันทึกข้อมูลที่สำรองไว้ที่ไหน?,,ท่านต้องบันทึกข้อมูลที่สำรองไว้ที่ไหน?,3,1,2,0
"Yes, backup my settings!",ใช่ - ทำสำรองข้อมูลการตั้งค่าตอนนี้,ใช่ - ทำสำรองข้อมูลการตั้งค่าตอนนี้,,ใช่ - ทำสำรองข้อมูลการตั้งค่าตอนนี้,3,1,2,0
"Yes, do a manual scan now",ใช่ - ทำการค้นหาเองตอนนี้เลย,ใช่ - ทำการค้นหาเองตอนนี้เลย,,ใช่ - ทำการค้นหาเองตอนนี้เลย,3,1,2,0
"Yes, do an automatic scan now",ใช่ - ทำการค้นหาแบบอัตโนมัติตอนนี้เลย,ใช่ - ทำการค้นหาแบบอัตโนมัติตอนนี้เลย,,ใช่ - ทำการค้นหาแบบอัตโนมัติตอนนี้เลย,3,1,2,0
"Yes, do another manual scan now",ใช่ - ทำการค้นหาอีกครั้งตอนนี้เลย,ใช่ - ทำการค้นหาอีกครั้งตอนนี้เลย,,ใช่ - ทำการค้นหาอีกครั้งตอนนี้เลย,3,1,2,0
"Yes, restore the settings now",ใช่ - นำสำรองการตั้งค่ากลับมาใช้ตอนนี้เลย,ใช่ - นำสำรองการตั้งค่ากลับมาใช้ตอนนี้เลย,,ใช่ - นำสำรองการตั้งค่ากลับมาใช้ตอนนี้เลย,3,1,2,0
"Yes, shut down now.",ใช่ - ปิดเครื่องตอนนี้เลย (Shutdonw),ใช่ - ปิดเครื่องตอนนี้เลย (Shutdonw),,ใช่ - ปิดเครื่องตอนนี้เลย (Shutdonw),3,1,2,0
You have chosen to backup your settings. Please press OK to start the backup now.,ท่านได้เลือกสำรองข้อมูลการตั้งค่าระบบ กรุณากดปุ่ม OK เพื่อเริ่มทำงาน,ท่านได้เลือกสำรองข้อมูลการตั้งค่าระบบ กรุณากดปุ่ม OK เพื่อเริ่มทำงาน,,ท่านได้เลือกสำรองข้อมูลการตั้งค่าระบบ กรุณากดปุ่ม OK เพื่อเริ่มทำงาน,3,1,2,0
You have chosen to create a new .NFI flasher bootable USB stick. This will repartition the USB stick and therefore all data on it will be erased.,ท่าได้เลือก สร้างไฟล์ .NFI ที่ USB ซึ่งระบบสร้างพาร์ทิชั่นใหม่ทำให้ข้อมูลทั้งหมดหายไป,ท่าได้เลือก สร้างไฟล์ .NFI ที่ USB ซึ่งระบบสร้างพาร์ทิชั่นใหม่ทำให้ข้อมูลทั้งหมดหายไป,,,2,1,1,0
You have chosen to restore your settings. Enigma2 will restart after restore. Please press OK to start the restore now.,ท่านได้เลือกที่จะนำสำรองกลับมาใช้ เครื่องจะบูทให้เมื่อเสร็จสิ้นกระบวนการ กรุณากดปุ่ม OK เพื่อเริ่มทำงาน,ท่านได้เลือกที่จะนำสำรองกลับมาใช้ เครื่องจะบูทให้เมื่อเสร็จสิ้นกระบวนการ กรุณากดปุ่ม OK เพื่อเริ่มทำงาน,,ท่านได้เลือกที่จะนำสำรองกลับมาใช้ เครื่องจะบูทให้เมื่อเสร็จสิ้นกระบวนการ กรุณากดปุ่ม OK เพื่อเริ่มทำงาน,3,1,2,0
Your %s %s is now ready to use.\n\nYour internet connection is working now.\n\nPlease press OK to continue.,เครื่องของท่านพร้อมใช้งานแล้ว\n\nการเชื่อมต่ออินเตอร์เน็ทพร้อมแล้ว\n\nกดปุ่ม OK เพื่อทำงานต่อ,เครื่องของท่านพร้อมใช้งานแล้ว\n\nการเชื่อมต่ออินเตอร์เน็ทพร้อมแล้ว\n\nกดปุ่ม OK เพื่อทำงานต่อ,,,2,1,1,0
Your %s %s is shutting down. Please wait...,กำลังจะปิดเครื่อง (Shutdown) กรุณารอสักครับ,กำลังจะปิดเครื่อง (Shutdown) กรุณารอสักครับ,,กำลังจะปิดเครื่อง (Shutdown) กรุณารอสักครับ,3,1,2,0
Your backup succeeded. We will now continue to explain the further upgrade process.,การสำรองข้อมูลเสร็จสิ้น และจะต่อด้วยขั้ตอนในการปรับปรุงซอพท์แวร์,การสำรองข้อมูลเสร็จสิ้น และจะต่อด้วยขั้ตอนในการปรับปรุงซอพท์แวร์,,การสำรองข้อมูลเสร็จสิ้น และจะต่อด้วยขั้ตอนในการปรับปรุงซอพท์แวร์,3,1,2,0
